Time Data,Headline
2019-08-01T19:05:00Z,Analysts Hold Out Hope For Qualcomm In 5G Future
2019-08-02T11:50:00Z,DZ Bank Downgrades Qualcomm to Sell
2019-08-06T00:00:00Z,"Cadence Bank Na Buys Huntington Bancshares Inc, Kimberly-Clark Corp, Qualcomm Inc, Sells ..."
2019-08-07T00:00:00Z,"Copperwynd Financial, LLC Buys SPDR Gold MiniShares, Synopsys Inc, Qualcomm Inc, Sells JPMorgan ..."
2019-08-07T00:00:00Z,Qualcomm Portfolio: Halftime Report
2019-08-07T00:00:00Z,"Adell Harriman & Carpenter Inc Buys Blackstone Group Inc, Qualcomm Inc, Marathon Petroleum ..."
2019-08-08T00:00:00Z,"Prudential Financial Inc Buys Visa Inc, Starbucks Corp, Qualcomm Inc, Sells Exxon Mobil Corp, ..."
2019-08-08T00:00:00Z,"Telecom Stock Roundup: Verizon, Qualcomm Trump Earnings Estimates & More"
2019-08-08T00:00:00Z,"Meridian Wealth Advisors, LLC Buys Costco Wholesale Corp, Brigham Minerals Inc, Qualcomm Inc, ..."
2019-08-09T00:00:00Z,"Isthmus Partners, Llc Buys Qualcomm Inc, Waste Management Inc, PayPal Holdings Inc, Sells ..."
2019-08-09T00:00:00Z,"Is Qualcomm Stock A Buy Right Now? Here's What Earnings, Chart Say"
2019-08-13T20:08:00Z,Qualcomm Names Mark McLaughlin Chair
2019-08-14T00:00:00Z,"The Zacks Analyst Blog Highlights: Intel, QUALCOMM, Micron Technology, Advanced Micro Devices, Skyworks Solutions and Apple"
2019-08-14T18:47:00Z,Qualcomm And Russian Mobile Operators To Enable Europe's First 5G Mmwave Network In Moscow This Fall
2019-08-14T20:11:00Z,"Appaloosa 13F Just Out; Took New Stakes In Qualcomm, Humana, Raised Stake In Amazon, Cut Stakes In Altaba, Micron, PG&E, Liquidated Stakes In Alibaba"
2019-08-20T00:00:00Z,"Spectrum Financial Alliance Ltd LLC Buys Qualcomm Inc, Microsoft Corp, Sells Berkshire Hathaway ..."
2019-08-20T04:00:00Z,Qualcomm strikes new licensing deal with LG
2019-08-20T11:30:00Z,"Qualcomm And LGE Enter Into New Global Patent License Agreement; Qualcomm Has Granted LGE A Patent License To Develop, Manufacture And Sell 3G, 4G And 5G Single-Mode And Multimode Complete Devices"
2019-08-21T00:00:00Z,"Jennison Associates Llc Buys Qualcomm Inc, The Walt Disney Co, Lululemon Athletica Inc, Sells ..."
2019-08-21T00:00:00Z,Qualcomm Inks New Global Patent License Agreement With LGE
2019-08-21T14:08:00Z,"Morgan Stanley Maintains Overweight On Qualcomm, Maintains $89 Target As Firm Views 'the announcement that QUALCOMM and LG have struck a new agreement as further validation of our view that the FTC ruling is largely irrelevant'"
2019-08-22T00:00:00Z,"Telecom Stock Roundup: Verizon-AT&T TV Strategies, Qualcomm's Patent Deal & More"
2019-08-22T20:45:00Z,"JPMorgan, Qualcomm And More 'Fast Money Halftime Report' Picks For August 22"
2019-08-23T04:00:00Z,Qualcomm wins a pause in enforcement of FTC ruling
2019-08-23T15:05:00Z,"Seeing Sharp Spike In Qualcomm, Not Seeing Any News"
2019-08-23T15:06:00Z,Appeals Court Stays Antitrust Ruling Against Qualcomm; Court Grants Chipmaker's Request to Postpone Effect of Ruling
2019-08-23T15:09:00Z,UPDATE: Judge Lucy Koh's Earlier Ruling Required Qualcomm to Change Licensing Practices
2019-08-23T15:39:00Z,Qualcomm Option Alert: Sep 20 $72.5 Calls Sweep (46) near the Ask: 1014 @ $4.155 vs 8168 OI; Ref=$74.82
2019-08-23T17:31:00Z,"Qualcomm Announces That The United States Court Of Appeals For The Ninth Circuit Granted In Its Entirety Qualcomm'S Request For A Partial Stay, Pending Appeal, Of An Injunction From The U.S. District Court For The Northern District Of California"
2019-08-26T00:00:00Z,Qualcomm (QCOM) Wins Stay in Antitrust Ruling Against FTC
2019-08-26T18:54:00Z,"Morgan Stanley Remains Bullish On Qualcomm, But Sees Uncertainty With China, CFO Search"
2019-08-27T04:00:00Z,Qualcomm targets Wi-Fi market in push to expand beyond phones
2019-08-28T00:00:00Z,Qualcomm Brings Networking Pro Series Platforms for Wi-Fi 6
2019-08-29T00:00:00Z,"Telecom Stock Roundup: Qualcomm Wins Legal Stay, Sprint's 5G Expansion & More"
2019-09-06T04:00:00Z,Qualcomm-Samsung axis brings 5G to the masses as Huawei struggles
2019-09-09T00:00:00Z,Qualcomm Plans to Offer Low-Priced 5G Chipsets for Masses
2019-09-11T16:29:00Z,Qualcomm Shares Down ~0.7% As Hearing Exec During Presentation At Deutsche Bank Tech Conference Said Still Seeing Weakness
2019-09-12T00:00:00Z,"Telecom Stock Roundup: Qualcomm Plans Low-Priced 5G Chips, CenturyLink's Deal & More"
2019-09-16T11:35:00Z,Qualcomm Reports Purchase Of Remaining Interest In RF360 Holdings For $3.1B
2019-09-16T14:45:00Z,Qualcomm Completes $3B Deal For RF360 Holdings
2019-09-17T00:00:00Z,Qualcomm Buys Remaining Ownership Stake in RF360 Holdings
2019-09-19T00:00:00Z,"Qualcomm: Enjoy The Silence, But Stay Aware Of Existing Risks"
2019-09-25T10:30:00Z,Trimble And Qualcomm Establish Alliance t=To Produce High-Accuracy Positioning Solutions For Connected Vehicles
2019-09-26T08:12:00Z,Qualcomm Readies Solutions to Address 5G mmWave Tech Challenges
2019-09-26T15:01:00Z,"Keysight Technologies Reports Extended Collaboration With Qualcomm For Acceleration Of Commercialization Of Dynamic Spectrum Sharing Technology, No Dollar Terms Disclosed"
2019-09-27T00:00:00Z,"Keysight, Qualcomm Extend Alliance to Boost DSS Deployment"
2019-10-09T14:22:00Z,"Qualcomm shares are trading higher. Positive US-China trade sentiment has potentially eased investor concerns about the company's China operations, including its planned 5G launch. Canaccord  analysts say the company is 'well positioned' for 5G gains."
2019-10-11T16:39:00Z,"Tech Stocks See Volatile Amid China's 'Unreliable Entities' List Headline; Watching Apple, Qualcomm"
2019-10-17T00:00:00Z,"Regent Investment Management LLC Buys Qualcomm Inc, VeriSign Inc, iShares Russell —……… ..."
2019-10-18T00:00:00Z,"Oakbrook Investments Llc Buys Activision Blizzard Inc, Applied Materials Inc, Qualcomm Inc, ..."
2019-10-22T00:00:00Z,"6 Meridian Buys Philip Morris International Inc, Southern Co, Qualcomm Inc, Sells NextEra ..."
2019-10-23T13:06:00Z,"Qualcomm To Report Q4 Earnings On Wed., Nov. 6, 2019 After Market Close"
2019-10-27T00:00:00Z,"Competition Status of Audio IC Market With Top Countries Data| Qualcomm, InvenSense, AKM, ESS ..."
2019-10-28T15:37:00Z,Qualcomm shares are trading higher in sympathy with the overall market from progression in U.S.-China trade talks.
2019-10-29T00:00:00Z,"Top Research Reports for Apple, Nike & Qualcomm"
2019-10-30T00:00:00Z,"The Zacks Analyst Blog Highlights: Apple, Nike, Qualcomm, eBay and DTE Energy"
2019-11-01T15:46:00Z,Qualcomm shares are trading higher in sympathy with Qorvo after the company reported better-than-expected Q2 EPS and sales results. Qorvo also issued Q3 EPS guidance above analyst estimates and reported a $1 million buyback.
2019-11-04T00:00:00Z,Will Top-Line Contraction Mar Qualcomm (QCOM) Q4 Earnings?
2019-11-05T09:23:00Z,Qualcomm AP Shipments in China Decline 18% on Year in Q3
2019-11-06T00:00:00Z,"BancorpSouth Bank Buys Dominion Energy Inc, Cummins Inc, KeyCorp, Sells Qualcomm Inc, MetLife ..."
2019-11-06T05:00:00Z,Qualcomm's 5G phone forecast for 2020 could include iPhones: analysts
2019-11-06T05:00:00Z,"Qualcomm's licensing forecast, helped by Apple deal, drives share gains"
2019-11-06T21:03:00Z,"Qualcomm Q4 Adj. EPS $0.78 Beats $0.7 Estimate, Sales $4.8B Beat $4.7B Estimate"
2019-11-06T21:04:00Z,"Qualcomm Sees Q1 Adj. EPS $0.80-$0.90 vs $0.83 Estimate, Sales $4.4B-$5.2B vs $4.86B Est."
2019-11-06T21:31:00Z,"Qualcomm Inc Says Has Won 230 5G Smart Phone Designs In Fiscal Fourth Quarter, Up From 150 In Previous Quarter; Says It Has Signed 75 Licensing Deals That Include 5G Technology"
2019-11-06T21:33:00Z,Qualcomm Names Akash Palkhiwala CFO
2019-11-06T21:54:00Z,Qualcomm shares are trading higher after the company reported better-than-expected Q4 EPS and sales results.
2019-11-07T00:00:00Z,"Schnieders Capital Management Llc Buys Dominion Energy Inc, Qualcomm Inc, Gaming and Leisure ..."
2019-11-07T12:37:00Z,"UBS Maintains Neutral on Qualcomm, Raises Price Target to $87"
2019-11-07T13:05:00Z,"JP Morgan Maintains Overweight on Qualcomm, Raises Price Target to $97"
2019-11-07T13:16:00Z,Qualcomm shares are trading higher after the company reported better-than-expected Q4 results and issued inline Q1 guidance.
2019-11-07T15:39:00Z,Here Comes 5G Benefit: Sell-Side Likes Qualcomm's Coming Year
2019-11-07T16:15:00Z,Shares of semiconductor companies are trading higher after Qualcomm reported better-than-expected Q4 results.
2019-11-07T16:18:00Z,"Canaccord Genuity Maintains Buy on Qualcomm, Raises Price Target to $101"
2019-11-07T16:33:00Z,"UPDATE: Canaccord Genuity On Qualcomm Also Notes 'Further, we believe the recent Apple settlement and Samsung and LGE renegotiations protect a strong portion of Qualcomm's long-term licensing business model during this period of uncertainty'"
2019-11-07T16:33:00Z,"UPDATE: Canaccord Genuity Maintains Buy On Qualcomm, Raises Target To $101 As Firm Believes Co. 'has a strong chance to maintain its current licensing business and is well positioned to benefit with 5G network builds ramping around the world'"
2019-11-07T17:53:00Z,"Bank Of America On Qualcomm Also Notes 'Management confirmed that it will issue mid-term guidance regarding the company's long term growth strategy and margin profile at its analyst day on November 19, which should be a positive catalyst for the stock'"
2019-11-07T17:53:00Z,"Bank Of America Reiterates Buy, $100 Target On Qualcomm Notes 'Solid guidance despite QCT headwinds, 5G to be a material driver beginning in 2020'"
2019-11-08T00:00:00Z,Qualcomm (QCOM) Catches Eye: Stock Jumps 6.3%
2019-11-08T12:02:00Z,DZ Bank Upgrades Qualcomm to Hold
2019-11-08T13:14:00Z,"Argus Research Reiterates Buy on Qualcomm, Raises Price Target to $110"
2019-11-08T18:16:00Z,Qualcomm shares are trading higher after DZ Bank upgraded the company's stock from Sell to Hold.
2019-11-11T11:44:00Z,"Morgan Stanley Downgrades Qualcomm to Equal-Weight, Raises Price Target to $90"
2019-11-11T12:48:00Z,"UPDATE: Morgan Stanley On Qualcomm Notes 'market appears to: 1) assign a high probability  of a China/US trade agreement, 2) downplay the FTC case, and 3) expect 5G acceleration'"
2019-11-11T12:48:00Z,"UPDATE: Morgan Stanley Downgrades Qualcomm To Equal-Weight, Raises Target To $90 As Firm Notes 'Past turbulent headlines and the current in-line valuation now reflects a balanced R/R'"
2019-11-11T14:17:00Z,Qualcomm shares are trading lower after Morgan Stanley downgraded the stock from Overweight to Equal-Weight.
2019-11-11T14:32:00Z,Morgan Stanley Downgrades Qualcomm On Valuation
2019-11-15T00:00:00Z,"Mark Asset Management Corp Buys Qualcomm Inc, Take-Two Interactive Software Inc, Goldman Sachs ..."
2019-11-15T11:48:00Z,"Mizuho Upgrades Qualcomm to Buy, Raises Price Target to $100"
2019-11-15T13:26:00Z,Qualcomm shares are trading higher after Mizuho upgraded the stock from Neutral to Buy and raised the price target from $80 to $100 per share.
2019-11-15T16:55:00Z,"UPDATE: Mizuho On Qualcomm Also Believes '5G should drive better QCT content/ margins', '5G should drive new RF front end (RFFE) and mmWave adoption', And ' Improved 5G licensing with increased units are coming'"
2019-11-15T16:55:00Z,"UPDATE: Mizuho Upgrades Qualcomm To Buy, Raises Target To $100 Notes Co. Is 'Positioned Well for 5G Ramps in 2020-21'; Firm Believes '~100-110M 5G phones (of total ~200M) in 2020 should drive a better topline'"
2019-11-18T17:00:00Z,Qualcomm Option Alert: Feb 21 $92.5 Calls Sweep (42) near the Ask: 1431 @ $5.0 vs 515 OI; Ref=$91.135
2019-11-19T17:59:00Z,Qualcomm shares are trading lower. Not seeing any company-specific news to justify the price action.
2019-11-20T13:20:00Z,"Deutsche Bank Maintains Hold on Qualcomm, Raises Price Target to $96"
2019-11-20T15:33:00Z,KeyBanc Maintains Sector Weight On Qualcomm As Firm Indicates Uncertainties; Cites 3 Reasons:
2019-11-20T15:38:00Z,"UBS Maintains Neutral On Qualcomm, $87 Price Target As Firm Notes 'Hwawei remains the primary uncertainty in QTL.'"
2019-11-20T15:42:00Z,"UPDATE: Deutsche Bank Maintains Hold on Qualcomm, Raises Price Target to $96 As Firm Notes 'prospective upside from Qualcomm's current price is limited even on the longer-duration outlook.'"
2019-11-20T16:55:00Z,"Cascend Reiterates Buy on Qualcomm, Raises Price Target to $110"
2019-11-20T17:16:00Z,"Canaccord Genuity Reiterates Buy, $101 Target On Qualcomm As Firm Notes 'We attended Qualcomm's first Analyst Day in nearly 4 years and came away confident the company is well positioned to benefit from 5G builds'"
2019-11-21T00:00:00Z,"Cypress Capital, LLC Buys Aberdeen Standard Gold ETF Trust, Tegna Inc, Qualcomm Inc, Sells ..."
2019-11-21T00:00:00Z,Qualcomm Forecasts Strong 5G Growth on Handset Penetration
2019-11-22T00:00:00Z,"Thinking about trading options or stock in Facebook, Home Depot, QUALCOMM, Starbucks, or Square?"
2019-11-26T22:15:00Z,"Najarian Brothers Highlight Unusual Option Activity In Qualcomm, Home Depot And More"
2019-11-29T05:00:00Z,Connected car prices may rise if Qualcomm wins antitrust case: auto makers
2019-12-02T00:00:00Z,Qualcomm's Stock May Still Have Further To Fall
2019-12-03T05:00:00Z,"Xiaomi, Oppo to use Qualcomm's newest mobile phone chips"
2019-12-03T18:38:00Z,S&P Revises Qualcomm Inc. Outlook To 'Stable' From 'Negative'; Rating 'A-'
2019-12-04T00:00:00Z,"The Zacks Analyst Blog Highlights: Synaptics, CACI International, Qualcomm and NVIDIA"
2019-12-04T00:00:00Z,Qualcomm's Monopoly On The 5G Market For Mobile Phones Is Well Deserved
2019-12-04T05:00:00Z,Qualcomm to appeal record South Korean anti-trust fine
2019-12-05T19:03:00Z,Hearing Qualcomm Broadens Challenge To Inte; With Chips For Laptops
2019-12-10T00:00:00Z,"Qualcomm Pushes 5G Forward, But Not Far Enough"
2019-12-17T00:00:00Z,"The Zacks Analyst Blog Highlights: Microsoft, Wells Fargo, Chevron, American Express and QUALCOMM"
2019-12-24T00:00:00Z,"The Zacks Analyst Blog Highlights: Valero, Marathon, Phillips 66, QUALCOMM and AES"
2019-12-26T00:00:00Z,Qualcomm Shares Up 56% YTD: What's Driving the Performance?
2020-01-02T16:47:00Z,"Rosenblatt On Qualcomm Notes '5G Smartphone Market: December 5G Smartphone Sales below Expectations, QCOM and MediaTek Q1 5G SoC Orders Cut in Half, No Change to our 2020 Estimates'"
2020-01-02T16:48:00Z,"Rosenblatt On Qualcomm Notes 'Based on recent observations, 5G smartphone sell-throughs in China have not been as strong as China OEMs expected after the OEMs launched several 5G smartphone models in November and December 2019'"
2020-01-06T05:00:00Z,"Qualcomm launches autonomous driving computer, aiming to hit roads by 2023"
2020-01-09T00:00:00Z,"Telecom Stock Roundup: Qualcomm Boosts Self-Driving, Ericsson's IoT Drive & More"
2020-01-13T00:00:00Z,"The Zacks Analyst Blog Highlights: Advanced Micro Devices, Intel, NVIDIA, Qualcomm and Uber"
2020-01-15T12:07:00Z,"DZ Bank Upgrades Qualcomm to Buy, Announces $104 Price Target"
2020-01-16T00:00:00Z,"Zacks Investment Ideas feature highlights: Verizon, Qualcomm, Broadcom, Intel and Skyworks Solutions"
2020-01-17T00:00:00Z,"Dow Jones Today, Stocks Poised To Jump: Techs Lead; Qualcomm, American Express In Buy Ranges"
2020-01-17T00:00:00Z,"Dow Jones Stays In Rally Mode, Led By Visa, Home Depot; Qualcomm Surges, Leads Nasdaq 100"
2020-01-17T11:20:00Z,"Citigroup Upgrades Qualcomm to Buy, Raises Price Target to $108"
2020-01-17T14:56:00Z,"UPDATE: Citigroup Upgrades Qualcomm to Buy, Raises Price Target to $108 As Firm Expects 'upside to both revenue and margins for Qualcomm going forward given share gains in 5G, higher ASPs, and increased royalty revenue.'"
2020-01-17T15:04:00Z,Qualcomm shares are trading higher after Citigroup upgraded the stock from Neutral to Buy and raised the price target from $89 to $108 per share.
2020-01-21T00:00:00Z,"Zurcher Kantonalbank (Zurich Cantonalbank) Buys Bristol-Myers Squibb Company, Qualcomm Inc, ..."
2020-01-21T00:00:00Z,"Candriam Luxembourg S.C.A. Buys Alphabet Inc, Intel Corp, Qualcomm Inc, Sells Celgene Corp, ..."
2020-01-21T00:00:00Z,"The Zacks Analyst Blog Highlights: Alphabet, JPMorgan Chase, Comcast, IBM and QUALCOMM"
2020-01-23T00:00:00Z,"Copperwynd Financial, LLC Buys Apple Inc, Target Corp, Qualcomm Inc, Sells Fastenal Co, Charter ..."
2020-01-24T14:02:00Z,Qualcomm To Report Q1 Results Wed. Feb 5 AFter The Close
2020-01-27T00:00:00Z,"Zacks Investment Ideas feature highlights: Intel, Nvidia, Broadcom, TSMC and Qualcomm"
2020-01-27T00:00:00Z,"Eagle Capital Management, LLC Buys Atmos Energy Corp, Qualcomm Inc, LHC Group Inc, Sells ..."
2020-01-29T00:00:00Z,"Stratos Wealth Advisors, LLC Buys WisdomTree LargeCap Dividend Fund, Qualcomm Inc, iShares Core ..."
2020-01-29T00:00:00Z,"Twin Capital Management Inc Buys Qualcomm Inc, Morgan Stanley, Teleflex Inc, Sells Microsoft ..."
2020-01-29T00:00:00Z,"Private Wealth Partners, LLC Buys Alibaba Group Holding, Qualcomm Inc, Verizon Communications ..."
2020-01-30T00:00:00Z,"Regent Investment Management LLC Buys Bristol-Myers Squibb Company, Qualcomm Inc, Expedia Group ..."
2020-02-03T00:00:00Z,"Rheos Capital Works Inc. Buys Qualcomm Inc, Taiwan Semiconductor Manufacturing Co, Accenture ..."
2020-02-04T00:00:00Z,"Geneva Partners, LLC Buys Vanguard High Dividend Yield Index Fund, Dover Corp, Qualcomm Inc, ..."
2020-02-05T00:00:00Z,"Candriam Luxembourg S.C.A. Buys Alphabet Inc, Intel Corp, Qualcomm Inc, Sells Vertex ..."
2020-02-05T00:00:00Z,"Dow Jones Futures: After Growth Lags Stock Market Rally, Qualcomm, Paycom, Twilio, Peloton Are Big Earnings Movers"
2020-02-05T12:21:00Z,Q1 Earnings Outlook For Qualcomm
2020-02-05T13:39:00Z,"Benzinga Pro's Top 5 Stocks To Watch For Wed., Feb. 5, 2020: TSLA, DIS, SNAP, QCOM, GRUB"
2020-02-05T14:45:00Z,Here's How Much Investing $100 In Qualcomm Stock Back In 2010 Would Be Worth Today
2020-02-05T21:04:00Z,"Qualcomm Sees Q2 Adj. EPS $0.80-$0.95 vs $0.86 Estimate, Sales $4.9B-$5.7B vs $5.08B Est."
2020-02-05T21:04:00Z,"Qualcomm Q1 Adj. EPS $0.99 Beats $0.85 Estimate, Sales $5.057B Beat $4.83B Estimate"
2020-02-05T21:12:00Z,Qualcomm Reports Q1 Earnings Beat
2020-02-05T21:55:00Z,"Qualcomm Says It Has Signed Over 85 5G License Agreements In QTL Segment, Up From 75 License Agreements Last November"
2020-02-05T22:18:00Z,"From Qualcomm Earnings Conference Call: CFO Says There Is Significant Uncertainty Related To Impact From Coronavirus On Handset, Supply Chain"
2020-02-06T03:54:00Z,Qualcomm Shares Dip Even After Q1 Earnings Beat Over China Coronavirus Outlook
2020-02-06T12:51:00Z,"UBS Maintains Neutral on Qualcomm, Raises Price Target to $91"
2020-02-06T13:41:00Z,"JP Morgan Maintains Overweight on Qualcomm, Lowers Price Target to $105"
2020-02-06T15:05:00Z,Advanced Micro Devices shares are trading lower potentially in sympathy with Qualcomm after the company said the coronavirus could have a material impact on its near-term profit forecasts.
2020-02-06T15:06:00Z,Qualcomm shares are trading lower after the company said the coronavirus could have a material impact on its near-term profit forecasts. JP Morgan also lowered its price target on the stock from $108 to $105 per share.
2020-02-06T15:11:00Z,"Morgan Stanley Maintains Equal-Weight on Qualcomm, Raises Price Target to $92"
2020-02-07T00:00:00Z,"Alpine Woods Capital Investors, Llc Buys Medtronic PLC, Qualcomm Inc, Motorola Solutions Inc, ..."
2020-02-07T00:00:00Z,"WESPAC Advisors, LLC Buys Materials Select Sector SPDR Fund, Qualcomm Inc, Texas Instruments ..."
2020-02-07T13:05:00Z,Qualcomm Analysts Stay On The Sidelines Following Mixed Guidance
2020-02-07T15:57:00Z,"Qualcomm shares are trading lower. The company on Wednesday issued cautious outlook based on the coronavirus outbreak in China, which has caused uncertainty around its supply chain. Other semi names are trading lower amid similar concerns."
2020-02-11T00:00:00Z,"Montrusco Bolton Investments Inc. Buys Qualcomm Inc, Thomson Reuters Corp, Fortis Inc, Sells ..."
2020-02-11T00:00:00Z,"Enlightenment Research, LLC Buys Micron Technology Inc, Netflix Inc, Qualcomm Inc, Sells ..."
2020-02-11T18:54:00Z,Qualcomm shares are trading higher after Arrow Financial increased its stake in the company.
2020-02-12T00:00:00Z,"Valueworks Llc Buys Qualcomm Inc, Comcast Corp, Amgen Inc, Sells United Natural Foods Inc, ..."
2020-02-12T09:43:00Z,Daiwa Capital Upgrades Qualcomm to Outperform
2020-02-13T00:00:00Z,"Telecom Stock Roundup: T-Mobile-Sprint Merger Approval, Qualcomm's Solid Q1 & More"
2020-02-13T05:00:00Z,FTC antitrust victory on Qualcomm questioned by appeals court
2020-02-14T00:00:00Z,"The Zacks Analyst Blog Highlights: Mastercard, Comcast, Honeywell International, QUALCOMM and Dominion Energy"
2020-02-17T00:00:00Z,"Sirios Capital Management L P Buys Truist Financial Corp, Medtronic PLC, Qualcomm Inc, Sells ..."
2020-02-17T00:00:00Z,"Chiron Investment Management, LLC Buys Qualcomm Inc, Barrick Gold Corp, Broadcom Inc, Sells ..."
2020-02-18T00:00:00Z,"Tech Daily: AAPL Guidance Cut, QCOM Chooses Samsung, Huawei Restrictions, AMZN Climate Fund"
2020-02-18T05:00:00Z,Exclusive: Samsung wins 5-nanometer modem chip contract from Qualcomm - sources
2020-02-18T14:25:00Z,Taiwan Semiconductor shares are trading lower amid weakness in the semiconductor space on coronavirus fears and reports of US trade restrictions on China as well as reports indicating rival Samsung has won a contract to make new Qualcomm 5G chips.
2020-02-19T00:00:00Z,Qualcomm Boosts 5G Network Connectivity With Snapdragon X60
2020-02-19T16:32:00Z,Qualcomm Option Alert: Apr 17 $100 Calls at the Ask: 2900 @ $0.921 vs 7435 OI; Ref=$89.8718
2020-02-21T00:00:00Z,"Hellman Jordan Management Co Inc Buys Alphabet Inc, Tesla Inc, Qualcomm Inc, Sells Chevron ..."
2020-02-24T00:00:00Z,"Salem Investment Counselors Inc Buys Qualcomm Inc, Accenture PLC, Delta Air Lines Inc, Sells ..."
2020-02-24T00:00:00Z,"AMP Capital Investors Ltd Buys HDFC Bank, Williams Inc, Qualcomm Inc, Sells Ventas Inc, ..."
2020-02-24T05:00:00Z,Boeing nominates Qualcomm's Mollenkopf to its board
2020-02-24T17:13:00Z,Qualcomm Option Alert: Apr 17 $85 Calls Sweep (39) near the Ask: 501 @ $3.3 vs 1134 OI; Ref=$83.08
2020-02-25T06:35:00Z,"Qualcomm, United Technologies Executives Join Boeing Board Of Directors"
2020-02-25T19:23:00Z,Qualcomm Option Alert: Jun 19 $90 Calls Sweep (52) near the Ask: 1098 @ $2.66 vs 7352 OI; Ref=$80.23
2020-03-02T05:00:00Z,Qualcomm says China virus threatens phone industry disruption
2020-03-04T10:17:00Z,"Piper Sandler Initiates Coverage On Qualcomm with Neutral Rating, Announces $80 Price Target"
2020-03-10T08:57:00Z,"Nomura Initiates Coverage On Qualcomm with Buy Rating, Announces $98 Price Target"
2020-03-10T13:01:00Z,Qualcomm Raises Quarterly Dividend From $0.62 To $0.65/Share
2020-03-10T14:28:00Z,Qualcomm shares are trading higher after Nomura initiated coverage on the stock with a Buy rating and a $98 price target.
2020-03-11T04:00:00Z,"BlackRock says voted against Qualcomm executive pay, director"
2020-03-16T00:00:00Z,"Top Analyst Reports for JPMorgan, Mastercard & Qualcomm"
2020-03-17T00:00:00Z,"The Zacks Analyst Blog Highlights: JPMorgan Chase, Mastercard, Qualcomm, Petrobras and Walgreens Boots Alliance"
2020-03-18T13:21:00Z,"Morgan Stanley Maintains Equal-Weight on Qualcomm, Lowers Price Target to $78"
2020-03-19T13:51:00Z,"Canaccord Genuity Maintains Buy on Qualcomm, Lowers Price Target to $95"
2020-03-19T14:17:00Z,"Qualcomm shares are trading higher, potentially rebounding from recent weakness on the coronavirus. Canaccord Genuity analysts maintained a Buy rating on the stock but  lowered the price target from $115 to $95."
2020-03-27T11:45:00Z,Deutsche Bank Upgrades Qualcomm to Buy
2020-03-30T12:32:00Z,"Citigroup Maintains Buy on Qualcomm, Lowers Price Target to $98"
2020-04-07T00:00:00Z,"The Zacks Analyst Blog Highlights: Eli Lilly, Qualcomm and Electronic Arts"
2020-04-08T00:00:00Z,"The Zacks Analyst Blog Highlights: Procter & Gamble, AbbVie, QUALCOMM, PepsiCo and CME Group"
2020-04-09T15:53:00Z,"Susquehanna Maintains Positive on Qualcomm, Lowers Price Target to $100"
2020-04-10T00:00:00Z,"Campbell Capital Management Inc Buys 'M Co, Qualcomm Inc, Amazon. ..."
2020-04-13T00:00:00Z,"Smithbridge Asset Management Inc Buys JPMorgan Chase, Qualcomm Inc, Amazon. ..."
2020-04-13T12:28:00Z,"Raymond James Maintains Strong Buy on Qualcomm, Lowers Price Target to $110"
2020-04-17T00:00:00Z,"Regent Investment Management LLC Buys Broadcom Inc, Qualcomm Inc, Citigroup Inc, Sells Royal ..."
2020-04-17T00:00:00Z,"Baxter Bros Inc Buys American Express Co, Qualcomm Inc, Discovery Inc, Sells Goldman Sachs ..."
2020-04-17T00:00:00Z,"Goodwin Daniel L Buys Exact Sciences Corp, Qualcomm Inc, Americold Realty Trust, Sells Alibaba ..."
2020-04-17T00:00:00Z,"The Zacks Analyst Blog Highlights: Apple, Intel, Walt Disney, Alphabet and QUALCOMM"
2020-04-17T00:00:00Z,"Kiley Juergens Wealth Management, Llc Buys PayPal Holdings Inc, Qualcomm Inc, Schwab US ..."
2020-04-17T11:11:00Z,"Goldman Sachs Downgrades Qualcomm to Sell, Lowers Price Target to $61"
2020-04-17T15:40:00Z,"Mizuho Maintains Buy on Qualcomm, Lowers Price Target to $95"
2020-04-17T16:17:00Z,"Goldman Turns Bearish On Apple, Qualcomm, Projects 36% Drop In Q2 iPhone Sales"
2020-04-24T00:00:00Z,Can 5G-Driven Revenues Aid Qualcomm (QCOM) Q2 Earnings?
2020-04-24T00:00:00Z,"Private Wealth Partners, LLC Buys Vertex Pharmaceuticals Inc, Qualcomm Inc, Gilead Sciences ..."
2020-04-27T00:00:00Z,ERIC or QCOM: Which Is the Better Value Stock Right Now?
2020-04-28T00:00:00Z,Will Higher QCT Revenues Aid Qualcomm's (QCOM) Q2 Earnings?
2020-04-28T00:00:00Z,Will Lower QTL Revenues Dent Qualcomm's (QCOM) Q2 Earnings?
2020-04-28T00:00:00Z,"Watchman Group, Inc. Buys Qualcomm Inc, Trane Technologies PLC, Truist Financial Corp, Sells ..."
2020-04-29T04:00:00Z,Qualcomm forecasts upbeat revenue as 5G demand mitigates virus impact
2020-04-29T20:03:00Z,"Qualcomm Sees Q3 Adj. EPS $0.60-$0.80 vs $0.75 Estimate, Sales $4.4B-$5.2B vs $4.89B Est."
2020-04-29T20:03:00Z,"Qualcomm Q2 Adj. EPS $0.880 Beats $0.780 Estimate, Sales $5.200B Beat $5.020B Estimate"
2020-04-29T20:05:00Z,Qualcomm shares are trading higher after the company reported better-than-expected Q2 EPS and sales results.
2020-04-30T00:00:00Z,"Westhampton Capital, LLC Buys General Dynamics Corp, Truist Financial Corp, Qualcomm Inc, Sells ..."
2020-04-30T00:00:00Z,Qualcomm (QCOM) Q2 Earnings Beat Estimates on 5G Strength
